Index:PostionX:PostionY:PostionZ:RotationAngleX:RotationAngleY:RotationAngleZ:PhotonTime
55:-0,0005687121:0,64551:1,416032:21:360:1:2338740,522
56:-8,330427E-05:0,6704094:1,521649:26:360:1:2338740,539
57:0,0003300031:0,6912189:1,631466:31:359:360:2338740,555
60:0,001569925:0,7301033:1,972916:46:359:360:2338740,622
60:0,001569925:0,7301033:1,972916:46:359:360:2338740,622
60:0,001569925:0,7301033:1,972916:46:359:360:2338740,622
60:0,001569925:0,7301033:1,972916:46:359:360:2338740,622
60:0,001569925:0,7301033:1,972916:46:359:360:2338740,622
61:0,001983233:0,7352167:2,106733:51:359:360:2338740,641
62:0,00239654:0,7364062:2,24455:56:358:360:2338740,656
65:0,003636463:0,7164306:2,67:70:357:358:2338740,724
65:0,003636463:0,7164306:2,67:70:357:358:2338740,724
66:0,00404977:0,7019241:2,819817:75:355:357:2338740,739
67:0,004463078:0,6834936:2,973634:80:353:355:2338740,756
68:0,004876385:0,661139:3,13145:85:348:350:2338740,773
69:0,005289692:0,6348605:3,293267:89:309:311:2338740,791
70:0,005703:0,6046579:3,459084:86:199:201:2338740,823
71:0,006116307:0,5705314:3,628901:82:188:191:2338740,841
73:-0,02039414:0,6740506:3,803782:66:177:179:2338740,873
73:-0,02039414:0,6740506:3,803782:66:177:179:2338740,873
74:-0,03343646:0,7235547:3,896803:58:176:178:2338740,89
75:-0,04647879:0,7691348:3,993823:50:175:177:2338740,925
77:-0,07256343:0,8485229:4,195863:34:175:176:2338740,956
77:-0,07256343:0,8485229:4,195863:34:175:176:2338740,956
78:-0,08560576:0,882331:4,304883:26:174:176:2338740,973
79:-0,09864808:0,9122151:4,417903:18:174:175:2338740,99
80:-0,1116904:0,9381752:4,534924:10:174:175:2338741,025
81:-0,1247327:0,9602113:4,655944:2:174:174:2338741,04
82:-0,137775:0,9783233:4,780964:355:174:174:2338741,057
83:-0,1508174:0,9925115:4,909984:347:174:174:2338741,075
84:-0,1638597:1,002776:5,043004:339:174:173:2338741,09
85:-0,176902:1,009116:5,180024:331:175:173:2338741,125
85:-0,176902:1,009116:5,180024:331:175:173:2338741,125
87:-0,2029866:1,010024:5,470064:315:175:172:2338741,157
88:-0,2160289:1,004592:5,619084:308:176:171:2338741,175
89:-0,2290713:0,9952362:5,772104:300:177:170:2338741,192
90:-0,2421136:0,9819562:5,929124:292:179:168:2338741,209
91:-0,2551559:0,9647523:6,090145:284:182:164:2338741,24
93:-0,2812406:0,9185725:6,420185:274:302:44:2338741,274
93:-0,2812406:0,9185725:6,420185:274:302:44:2338741,274
95:-0,3073252:0,8566967:6,766224:288:344:2:2338741,326
95:-0,3073252:0,8566967:6,766224:288:344:2:2338741,326
96:-0,3203675:0,8198728:6,947245:296:346:360:2338741,341
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
130:-0,563596:0,7664502:11,13041:333:193:173:2338742,009
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
152:-0,1673246:0,8215742:13,81122:25:10:359:2338742,46
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
177:0,343918:1,253675:17,4856:315:183:197:2338742,964
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
213:0,2741356:0,9420735:22,20873:28:187:163:2338743,68
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
239:-0,2785452:1,248996:23,41629:298:342:36:2338744,196
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
266:-0,2092864:0,8641294:23,20596:326:45:320:2338744,732
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
282:1,455203:0,6159105:23,17504:5:50:281:2338745,068
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
298:1,654289:0,5034109:23,21916:360:35:270:2338745,381
299:1,655306:0,5022907:23,29923:360:35:271:2338745,398
299:1,655306:0,5022907:23,29923:360:35:271:2338745,398
320:1,665949:0,4999987:23,30542:0:35:270:2338745,816
320:1,665949:0,4999987:23,30542:0:35:270:2338745,816
320:1,665949:0,4999987:23,30542:0:35:270:2338745,816
320:1,665949:0,4999987:23,30542:0:35:270:2338745,816
322:1,676375:0,500423:23,30725:1:34:270:2338745,849
323:1,67673:0,5004408:23,30733:1:34:270:2338745,884
323:1,67673:0,5004408:23,30733:1:34:270:2338745,884
323:1,67673:0,5004408:23,30733:1:34:270:2338745,884
323:1,67673:0,5004408:23,30733:1:34:270:2338745,884
324:1,68518:0,5003929:23,3082:1:33:270:2338745,9
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
331:1,689202:0,5000014:23,3078:0:33:270:2338746,035
332:1,763551:0,50014:23,32468:360:27:271:2338746,051
333:1,836749:0,5005527:23,34527:1:22:271:2338746,083
335:1,973495:0,5002161:23,38743:1:15:270:2338746,116
357:2,13744:0,4999995:23,41993:1:10:270:2338746,551
357:2,13744:0,4999995:23,41993:1:10:270:2338746,551
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
358:2,138979:0,4998803:23,42194:1:10:270:2338746,585
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
381:2,217063:0,4999999:23,47644:0:3:270:2338747,036
382:2,349195:0,5006883:23,36042:1:3:270:2338747,053
383:2,482544:0,5004864:23,24275:1:3:270:2338747,07
384:2,616263:0,5001873:23,12391:1:3:270:2338747,103
384:2,616263:0,5001873:23,12391:1:3:270:2338747,103
384:2,616263:0,5001873:23,12391:1:3:270:2338747,103
385:2,758225:0,5001158:22,99634:360:3:270:2338747,12
387:3,039415:0,5001078:22,74263:360:3:270:2338747,156
388:3,178557:0,5004703:22,61694:360:3:270:2338747,169
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
432:6,037685:0,5000876:20,00072:1:4:271:2338748,056
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
455:6,238641:0,5:19,79072:1:4:271:2338748,523
