Index:PostionX:PostionY:PostionZ:RotationAngleX:RotationAngleY:RotationAngleZ:PhotonTime
1:0:0:0:0:0:0:2338738,939
32:-0,001705559:0,5970878:0,138595:13:1:1:2338739,561
33:-0,001691426:0,6041698:0,1498799:14:1:1:2338739,578
34:-0,001740366:0,6115447:0,162172:15:1:1:2338739,595
35:-0,001750106:0,6192308:0,1755876:17:1:1:2338739,612
36:-0,001683578:0,6271672:0,1902402:18:1:1:2338739,628
37:-0,001660703:0,6353356:0,2062012:19:1:1:2338739,662
38:-0,001595904:0,6436789:0,2236611:21:1:1:2338739,678
39:-0,001552495:0,6521444:0,2426836:23:1:1:2338739,695
40:-0,0014468:0,6606089:0,2635005:25:1:1:2338739,712
41:-0,00133661:0,6690034:0,2861671:26:1:1:2338739,729
42:-0,00116757:0,6771339:0,3109494:29:1:1:2338739,762
43:-0,0009951773:0,68489:0,337899:31:1:1:2338739,779
44:-0,0007762989:0,6919969:0,3672947:33:1:1:2338739,796
45:-0,0005469334:0,698264:0,3991861:36:1:1:2338739,813
46:-0,0002991314:0,7033509:0,4337823:39:1:1:2338739,829
47:-2,455333E-05:0,7068992:0,4712178:42:1:1:2338739,868
48:-2,455333E-05:0,7500185:0,4752178:40:2:3:2338739,889
49:-0,0004237264:0,4800267:0,001566714:1:360:1:2338739,889
50:-0,002718652:0,4980054:0,001718432:1:360:1:2338739,922
51:-0,01288063:0,5163577:0,003277055:360:360:2:2338739,939
52:-0,0131722:0,5128602:0,006585525:360:360:2:2338739,955
53:-0,01899977:0,5157431:0,01578168:1:360:2:2338739,973
54:-0,01749625:0,5144839:0,01471792:1:360:2:2338739,99
55:-0,02050672:0,5162781:0,02325633:1:360:2:2338740,023
56:-0,02208117:0,5174668:0,0317692:1:360:2:2338740,039
57:-0,01941721:0,5181614:0,04185607:2:360:2:2338740,056
58:-0,01579116:0,5177009:0,05320828:2:359:1:2338740,073
59:-0,01238456:0,5208146:0,06042522:3:359:1:2338740,09
60:-0,01083897:0,5258913:0,06672819:4:359:360:2338740,107
61:-0,01079389:0,5313917:0,07303117:4:359:360:2338740,141
62:-0,01124144:0,5371861:0,07946932:5:359:1:2338740,158
63:-0,01175099:0,5430076:0,08638325:6:359:1:2338740,175
64:-0,01221279:0,5490795:0,09359515:6:359:1:2338740,192
65:-0,01252678:0,5553322:0,101272:7:359:1:2338740,209
66:-0,01272387:0,5617665:0,1094769:8:359:1:2338740,243
67:-0,01298785:0,5683794:0,1182906:9:359:1:2338740,26
68:-0,01326062:0,5753018:0,12769:10:359:1:2338740,277
69:-0,01349112:0,5824748:0,1378036:11:359:1:2338740,294
70:-0,01380702:0,5898833:0,1487153:12:359:1:2338740,311
71:-0,01410999:0,5975906:0,1604846:13:359:1:2338740,328
72:-0,01436888:0,6055499:0,1732248:14:359:1:2338740,362
73:-0,01469985:0,613748:0,1870223:16:360:1:2338740,378
74:-0,01501793:0,6221876:0,2020061:17:360:1:2338740,396
75:-0,01539254:0,6308147:0,21827:19:360:1:2338740,413
76:-0,01573551:0,6395888:0,2359907:20:360:1:2338740,43
77:-0,01611712:0,648463:0,2552322:22:360:1:2338740,446
78:-0,01646976:0,6573169:0,2762313:24:360:1:2338740,48
79:-0,01686045:0,6660913:0,2990401:26:360:1:2338740,497
80:-0,01724426:0,6745939:0,3239318:28:360:1:2338740,514
81:-0,01767632:0,682724:0,3509532:30:360:1:2338740,531
82:-0,0181187:0,6902062:0,380394:33:360:1:2338740,548
83:-0,01860772:0,6968632:0,4122969:35:360:1:2338740,582
84:-0,01914036:0,7023566:0,4468793:38:360:1:2338740,599
85:-0,01971104:0,7063342:0,4842804:41:360:1:2338740,616
86:-0,02031536:0,7083841:0,5246119:44:360:0:2338740,633
87:-0,02095126:0,7080284:0,5679452:48:360:0:2338740,65
88:-0,02161688:0,7047222:0,6142953:52:360:360:2338740,666
89:-0,02233619:0,6980842:0,6639344:56:360:360:2338740,7
90:-0,0231032:0,6878121:0,717225:60:360:0:2338740,717
91:-0,02390222:0,6739182:0,7741524:64:360:1:2338740,736
92:-0,02279453:0,6804094:0,7192402:59:360:1:2338740,751
93:-0,02124921:0,6929919:0,651381:53:360:1:2338740,767
94:-0,01972265:0,7002531:0,5864664:48:360:1:2338740,801
95:-0,01840324:0,7011755:0,5266064:43:360:1:2338740,817
96:-0,01733173:0,6970444:0,4722073:38:360:1:2338740,834
97:-0,01648295:0,6893151:0,423243:34:360:1:2338740,851
98:-0,0158107:0,679215:0,3794706:30:360:1:2338740,868
99:-0,01548921:0,6821039:0,3831224:30:360:0:2338740,901
100:-0,01542997:0,6840992:0,3890781:31:360:360:2338740,918
101:-0,01559424:0,6863123:0,3971463:32:360:0:2338740,935
102:-0,01582705:0,6888807:0,4073569:32:360:1:2338740,951
103:-0,01603899:0,6917557:0,4197794:33:360:1:2338740,968
104:-0,016224:0,6948091:0,4345686:35:360:1:2338741,001
105:-0,01638034:0,6979359:0,4518015:36:360:1:2338741,019
106:-0,01655076:0,7009911:0,4715356:38:360:1:2338741,035
107:-0,01673562:0,7037616:0,4939282:40:360:1:2338741,052
108:-0,01695435:0,7060245:0,5190433:42:360:1:2338741,069
109:-0,0171981:0,7074853:0,5470322:44:360:1:2338741,102
110:-0,01747018:0,7078201:0,5779517:46:360:0:2338741,119
111:-0,01776479:0,7066359:0,6119067:49:360:0:2338741,136
112:-0,01808073:0,7034906:0,6489228:52:360:360:2338741,152
113:-0,01841177:0,6978793:0,689007:55:360:360:2338741,169
114:-0,01875393:0,6892527:0,732102:59:360:360:2338741,202
115:-0,01913881:0,6775672:0,7782246:63:360:0:2338741,219
116:-0,01954599:0,6622437:0,827915:67:360:1:2338741,236
117:-0,01995895:0,643283:0,8812613:71:360:1:2338741,253
118:-0,02036178:0,6205645:0,9384083:75:360:1:2338741,27
119:-0,02075126:0,5941324:0,9993028:79:360:1:2338741,287
120:-0,02111025:0,5638897:1,064062:83:360:1:2338741,321
121:-0,02142392:0,5299032:1,132604:88:1:2:2338741,338
122:-0,02168758:0,492167:1,204938:89:178:178:2338741,355
123:-0,02701267:0,5201917:1,227149:87:159:160:2338741,372
124:-0,02632409:0,5446623:1,248172:85:171:172:2338741,389
125:-0,02573664:0,5648732:1,273315:83:176:176:2338741,406
126:-0,02499857:0,5813869:1,302182:81:178:179:2338741,44
127:-0,02438627:0,5979256:1,330544:78:179:180:2338741,457
128:-0,02406589:0,6160124:1,359371:75:180:180:2338741,473
129:-0,02411058:0,6328849:1,390172:72:180:180:2338741,49
130:-0,02440855:0,6486465:1,423029:69:180:180:2338741,511
131:-0,02290071:0,6331213:1,294434:80:180:180:2338741,541
132:-0,0213884:0,6159087:1,162758:90:360:0:2338741,558
133:-0,0198463:0,5971201:1,027798:79:360:1:2338741,575
134:-0,01714092:0,6127083:1,040892:79:2:2:2338741,592
135:-0,01449319:0,6213918:1,087965:78:2:2:2338741,609
136:-0,01127221:0,6269341:1,154552:76:2:2:2338741,642
137:-0,01012198:0,6233709:1,299281:76:2:2:2338741,659
138:-0,008971756:0,6158838:1,448009:77:2:2:2338741,676
139:-0,00758329:0,6047535:1,600399:77:2:2:2338741,693
140:-0,005401718:0,5927294:1,753146:79:2:2:2338741,71
141:-0,003029399:0,5777049:1,908781:81:1:1:2338741,727
142:-0,0009083413:0,5603499:2,066508:84:1:1:2338741,761
143:0,001132302:0,5390758:2,228229:87:2:2:2338741,778
144:0,003102961:0,5147217:2,392939:90:15:16:2338741,795
145:-0,001976355:0,5187312:2,522998:88:170:170:2338741,812
146:-0,007276665:0,5487586:2,621071:84:176:176:2338741,829
147:-0,01156745:0,5922344:2,702325:78:179:178:2338741,863
148:-0,01468456:0,6331447:2,786006:72:181:180:2338741,879
149:-0,01838002:0,6688244:2,875228:67:182:180:2338741,896
150:-0,02207548:0,7005801:2,96845:61:182:180:2338741,913
151:-0,02577093:0,7284118:3,065672:56:183:180:2338741,93
152:-0,03346639:0,7523195:3,162894:50:183:179:2338741,946
153:-0,04516185:0,7723032:3,260116:45:183:179:2338741,98
154:-0,06085731:0,7883629:3,357338:39:184:179:2338741,997
155:-0,08055277:0,8004985:3,454561:34:184:179:2338742,014
156:-0,1042482:0,8087102:3,551783:28:185:179:2338742,031
157:-0,1319437:0,8129979:3,649005:23:185:178:2338742,048
158:-0,1636391:0,8133616:3,746227:17:185:178:2338742,082
159:-0,1993346:0,8098013:3,843449:12:186:178:2338742,098
160:-0,2390301:0,802317:3,940671:6:186:177:2338742,115
161:-0,2827255:0,7909086:4,037893:1:187:177:2338742,132
162:-0,330421:0,7755764:4,135115:355:187:176:2338742,148
163:-0,3821164:0,7563201:4,232337:350:188:176:2338742,182
164:-0,4378119:0,7331398:4,329558:344:189:175:2338742,198
165:-0,4975074:0,7060354:4,42678:339:190:174:2338742,215
166:-0,5377185:0,7146443:4,510956:335:191:173:2338742,232
167:-0,5710803:0,7377449:4,58838:331:194:172:2338742,248
168:-0,6055676:0,7602775:4,664956:327:196:170:2338742,297
169:-0,5825002:0,7955405:4,97024:313:197:165:2338742,307
170:-0,5705586:0,7846473:5,31844:300:203:156:2338742,307
171:-0,5551683:0,7715009:5,658983:288:219:138:2338742,34
172:-0,5446931:0,7407926:6,011601:282:269:86:2338742,357
173:-0,5354121:0,7111737:6,3294:287:316:37:2338742,374
174:-0,5289744:0,6752629:6,639246:297:332:19:2338742,391
175:-0,5081623:0,7140971:6,789364:305:340:7:2338742,408
176:-0,4936687:0,738101:6,939196:313:342:2:2338742,441
177:-0,4831752:0,7581809:7,089027:320:343:358:2338742,46
178:-0,4896617:0,7205583:7,628836:318:346:357:2338742,475
179:-0,4975975:0,6805354:8,153661:315:348:357:2338742,491
180:-0,5132381:0,708519:8,647169:312:347:360:2338742,508
181:-0,5037919:0,7037945:9,097728:309:349:359:2338742,542
182:-0,4966714:0,6945672:9,495852:306:351:359:2338742,559
183:-0,5026503:0,6575024:9,84988:304:353:360:2338742,576
184:-0,5118901:0,7049174:9,93464:311:353:359:2338742,593
185:-0,5279412:0,7198771:10,0233:319:353:359:2338742,61
186:-0,5479922:0,7309129:10,11196:327:353:359:2338742,627
187:-0,5720432:0,7380247:10,20063:335:353:359:2338742,66
188:-0,6000942:0,7412124:10,28929:343:353:359:2338742,677
189:-0,6321452:0,7404762:10,37795:351:353:359:2338742,696
190:-0,6681963:0,7358159:10,46661:359:353:359:2338742,712
191:-0,7082473:0,7272317:10,55527:7:353:359:2338742,729
192:-0,7522984:0,7147235:10,64394:14:353:359:2338742,763
193:-0,8003494:0,6982912:10,7326:22:352:359:2338742,779
194:-0,8524004:0,677935:10,82126:30:352:359:2338742,796
195:-0,8874878:0,704374:10,90236:37:354:2:2338742,813
196:-0,9162686:0,7299241:10,98503:44:355:4:2338742,83
197:-0,9491216:0,7512707:11,06761:51:358:6:2338742,846
198:-0,9859746:0,7686932:11,1502:58:1:10:2338742,88
199:-1,026828:0,7821918:11,23279:64:5:15:2338742,897
200:-1,071681:0,7917663:11,31537:71:13:24:2338742,914
201:-1,120534:0,7974169:11,39796:76:27:39:2338742,931
202:-1,165387:0,7991434:11,48054:80:55:67:2338742,948
203:-1,20624:0,796946:11,56313:79:92:105:2338742,987
204:-1,099743:0,7848973:11,91585:80:107:118:2338742,999
205:-0,9887609:0,7726759:12,26031:80:119:129:2338743,016
206:-0,8736937:0,7606743:12,59652:80:129:137:2338743,032
207:-0,7692761:0,7498776:12,89745:80:137:144:2338743,049
208:-0,6759567:0,740303:13,16393:80:144:149:2338743,083
209:-0,594144:0,7319285:13,3968:80:149:152:2338743,099
210:-0,5789683:0,7135401:13,50819:72:163:166:2338743,116
211:-0,5597926:0,6912276:13,61959:65:169:173:2338743,133
212:-0,5264699:0,6943412:13,72233:57:175:181:2338743,15
213:-0,5060342:0,7251135:13,8161:50:178:184:2338743,167
214:-0,4829615:0,7543641:13,90917:42:180:187:2338743,201
215:-0,4558888:0,7796908:14,00225:35:181:189:2338743,218
216:-0,4248161:0,8010935:14,09533:27:181:190:2338743,235
217:-0,3897434:0,8185721:14,1884:20:182:192:2338743,252
218:-0,3506707:0,8321268:14,28148:12:182:193:2338743,269
219:-0,307598:0,8417575:14,37456:4:182:194:2338743,302
220:-0,2605253:0,8474641:14,46763:357:182:196:2338743,319
221:-0,2094526:0,8492468:14,56071:349:182:197:2338743,336
222:-0,1543799:0,8471054:14,65379:342:181:199:2338743,353
223:-0,09530722:0,8410401:14,74686:334:181:200:2338743,37
224:-0,03223452:0,8310508:14,83994:327:180:202:2338743,387
225:0,02033:0,8404833:14,93435:320:176:207:2338743,423
226:0,09568134:0,8913047:15,31505:311:173:210:2338743,438
227:0,1647254:0,9431251:15,68645:302:169:215:2338743,455
228:0,228513:0,9940022:16,0484:295:163:222:2338743,471
229:0,2847655:1,039797:16,37229:289:152:233:2338743,488
230:0,3341136:1,08041:16,65903:284:136:249:2338743,521
231:0,3770829:1,115935:16,90959:282:113:273:2338743,538
232:0,4125117:1,121569:17,01642:283:76:311:2338743,555
233:0,4519405:1,123279:17,12325:288:54:334:2338743,572
234:0,4953693:1,121065:17,23008:295:42:346:2338743,588
235:0,5427982:1,114927:17,33691:302:36:352:2338743,622
236:0,594227:1,104865:17,44374:310:32:357:2338743,638
237:0,6496558:1,090879:17,55057:317:30:360:2338743,655
238:0,7090846:1,072969:17,6574:325:28:3:2338743,672
239:0,7725134:1,051134:17,76423:332:27:5:2338743,688
240:0,8399422:1,025376:17,87106:340:26:7:2338743,722
241:0,9113711:0,9956942:17,97789:348:26:8:2338743,738
242:0,9867999:0,9620881:18,08472:355:26:10:2338743,755
243:1,066229:0,924558:18,19155:3:26:11:2338743,772
244:1,149658:0,8831039:18,29838:11:26:13:2338743,789
245:1,237086:0,8377258:18,40521:18:26:14:2338743,822
246:1,328515:0,7884237:18,51204:26:27:16:2338743,839
247:1,421525:0,7811155:18,60509:34:23:12:2338743,856
248:1,518893:0,7712877:18,69748:41:20:8:2338743,874
249:1,620262:0,7575358:18,78987:48:15:3:2338743,89
250:1,725631:0,7398599:18,88226:55:8:356:2338743,907
251:1,835:0,7182601:18,97464:61:358:346:2338743,941
252:1,921557:0,7298791:19,07529:68:343:329:2338743,958
253:2,008298:0,7345364:19,17946:71:324:308:2338743,975
254:2,095038:0,7352697:19,28764:71:302:284:2338743,993
255:2,181778:0,732079:19,39981:68:282:263:2338744,009
256:2,268518:0,7249643:19,51599:63:269:248:2338744,026
257:2,325268:0,7849345:19,60702:58:259:236:2338744,059
258:2,381362:0,8398372:19,70162:52:252:227:2338744,076
259:2,437457:0,8908159:19,80021:46:248:220:2338744,093
260:2,493551:0,9378706:19,90281:39:245:214:2338744,109
261:2,549646:0,9810013:20,00941:32:243:210:2338744,127
262:2,605741:1,020208:20,12:25:242:206:2338744,16
263:2,661835:1,055491:20,2346:18:242:202:2338744,177
264:2,71793:1,086849:20,3532:11:242:198:2338744,194
265:2,774025:1,114284:20,47579:3:242:195:2338744,211
266:2,830119:1,137795:20,60239:356:243:191:2338744,228
267:2,886214:1,157382:20,73298:349:244:187:2338744,262
268:2,942309:1,173044:20,86758:343:246:183:2338744,279
269:2,998403:1,184783:21,00618:336:248:179:2338744,296
270:3,054498:1,192598:21,14877:329:251:174:2338744,312
271:3,110593:1,196488:21,29537:323:256:168:2338744,329
272:3,166687:1,196455:21,44596:317:261:161:2338744,363
273:3,222782:1,192498:21,60056:312:268:152:2338744,38
274:3,278877:1,184616:21,75916:308:277:142:2338744,397
275:3,334971:1,172811:21,92175:305:287:130:2338744,414
276:3,391066:1,157082:22,08835:303:300:116:2338744,431
277:3,44716:1,137429:22,25894:303:313:101:2338744,448
278:3,503255:1,113851:22,43354:305:325:87:2338744,482
279:3,55935:1,08635:22,61214:308:335:76:2338744,498
280:3,615444:1,054924:22,79473:313:344:66:2338744,515
281:3,671539:1,019575:22,98133:318:350:57:2338744,532
282:3,727634:0,9803019:23,17192:324:356:51:2338744,549
283:3,776772:1,0093:23,19056:326:358:43:2338744,588
284:3,453529:0,9828749:23,21403:319:352:46:2338744,599
285:3,124676:0,9603775:23,21844:312:343:51:2338744,616
286:2,790909:0,9349803:23,22099:306:332:59:2338744,633
287:2,489466:0,9122257:23,22118:301:319:69:2338744,652
288:2,183564:0,9493651:23,23165:300:324:62:2338744,67
289:1,936907:0,9858032:23,24587:300:330:54:2338744,701
290:1,71451:1,019009:23,26056:300:336:47:2338744,717
291:1,514209:1,049179:23,27499:300:342:40:2338744,734
292:1,333885:1,076536:23,28892:301:347:35:2338744,75
293:1,171584:1,101296:23,30227:302:351:30:2338744,767
294:1,02554:1,123675:23,31496:302:355:26:2338744,8
295:0,8941213:1,143859:23,32704:303:358:22:2338744,817
296:0,8950332:1,149292:23,32792:305:2:18:2338744,834
297:0,8972434:1,152256:23,3291:306:5:14:2338744,85
298:0,9008731:1,152791:23,33045:308:9:10:2338744,867
299:0,9058629:1,150909:23,3319:309:12:7:2338744,9
300:0,9122195:1,146587:23,3335:311:15:3:2338744,917
301:0,9198835:1,139732:23,33537:312:17:359:2338744,934
302:0,9311265:1,130152:23,33871:314:20:356:2338744,951
303:0,9458025:1,117529:23,34425:315:22:352:2338744,967
304:0,9639267:1,101837:23,3519:316:23:348:2338745,001
305:0,9855106:1,083092:23,36186:318:25:344:2338745,019
306:1,002189:1,068524:23,36116:317:24:342:2338745,035
307:1,014317:1,052388:23,34866:316:24:342:2338745,052
308:1,028195:1,033674:23,33775:314:23:341:2338745,069
309:1,04434:1,011794:23,32862:313:23:340:2338745,102
310:1,062248:0,9868141:23,3201:311:22:339:2338745,119
311:1,08202:0,9587187:23,31233:308:21:338:2338745,136
312:1,102743:0,9275895:23,30486:306:20:337:2338745,153
313:1,122712:0,8932552:23,29448:303:19:336:2338745,17
314:1,143704:0,8556129:23,28413:300:18:335:2338745,191
315:1,01997:0,8455264:23,27722:302:22:331:2338745,221
316:0,8942387:0,8388733:23,27135:305:26:328:2338745,237
317:0,7664083:0,8359845:23,26651:307:29:326:2338745,254
318:0,6509514:0,8341043:23,26236:310:32:324:2338745,271
319:0,5463822:0,8390373:23,25724:312:34:323:2338745,288
320:0,4544137:0,8463426:23,25258:314:35:322:2338745,321
321:0,4628999:0,8490777:23,25701:315:35:321:2338745,338
322:0,4740795:0,8518678:23,26439:316:35:321:2338745,355
323:0,487955:0,8549798:23,27471:317:35:320:2338745,373
324:0,503756:0,8573054:23,28651:318:35:320:2338745,39
325:0,5205249:0,8591719:23,29031:318:34:319:2338745,407
326:0,5399901:0,860159:23,29307:319:33:318:2338745,441
327:0,5577021:0,8612154:23,29281:319:32:318:2338745,458
328:0,5732416:0,8604656:23,28534:319:30:318:2338745,474
329:0,5869882:0,8602077:23,27678:319:29:318:2338745,491
330:0,5985125:0,8609048:23,26932:319:29:317:2338745,508
331:0,6101316:0,8609289:23,26136:319:28:316:2338745,542
332:0,7782113:0,853685:23,22886:326:36:304:2338745,558
333:0,9525796:0,8220111:23,20008:334:41:292:2338745,575
334:1,136145:0,7896068:23,17177:342:43:282:2338745,592
335:1,318861:0,7569289:23,14302:350:43:272:2338745,609
336:1,50046:0,723972:23,11353:358:42:262:2338745,642
337:1,587946:0,7106868:23,09698:1:42:256:2338745,659
338:1,679432:0,6934776:23,08442:4:41:249:2338745,676
339:1,751087:0,712289:23,06483:6:41:244:2338745,692
340:1,815847:0,7460387:23,04423:8:41:238:2338745,709
341:1,8842:0,7758216:23,0275:10:40:233:2338745,743
342:1,956554:0,8016805:23,01476:12:39:228:2338745,76
343:2,032907:0,8236154:23,00603:13:39:223:2338745,776
344:2,11326:0,8416263:23,0013:15:38:217:2338745,793
345:2,197613:0,8557132:23,00056:17:36:212:2338745,81
346:2,285966:0,8658761:23,00383:18:35:206:2338745,826
347:2,37832:0,8721151:23,01109:19:33:201:2338745,861
348:2,474673:0,87443:23,02236:21:32:195:2338745,878
349:2,575026:0,8728209:23,03763:22:30:189:2338745,894
350:2,679379:0,8672878:23,05689:23:28:184:2338745,911
351:2,787733:0,8578307:23,08016:23:26:178:2338745,928
352:2,900086:0,8444496:23,09942:24:24:172:2338745,961
353:3,016439:0,8271446:23,11469:24:22:166:2338745,978
354:3,136792:0,8059155:23,12596:24:20:160:2338745,995
355:3,23589:0,826175:23,1235:26:18:153:2338746,011
356:3,334822:0,853112:23,11629:27:15:145:2338746,029
357:3,437669:0,8763361:23,10505:28:12:137:2338746,062
358:3,544515:0,8956362:23,08981:28:9:130:2338746,079
359:3,655361:0,9110123:23,07057:29:6:122:2338746,096
360:3,770207:0,9224644:23,04733:28:3:114:2338746,112
361:3,889053:0,9299925:23,02009:28:360:106:2338746,129
362:4,011899:0,9335966:22,98886:27:357:99:2338746,162
363:4,138745:0,9332767:22,95362:25:354:91:2338746,179
364:4,269591:0,9290328:22,91438:24:352:84:2338746,196
365:4,404438:0,9208649:22,87114:22:349:76:2338746,213
366:4,543283:0,908773:22,8239:20:347:69:2338746,229
367:4,68613:0,8927571:22,77266:18:346:63:2338746,263
368:4,832976:0,8728172:22,71742:15:345:56:2338746,279
369:4,983822:0,8489533:22,65818:13:344:49:2338746,296
370:5,138668:0,8211654:22,59495:10:343:43:2338746,313
371:5,297514:0,7894535:22,52771:7:343:37:2338746,33
372:5,46036:0,7538176:22,45647:5:343:30:2338746,346
373:5,627206:0,7142577:22,38123:2:343:24:2338746,38
374:5,798052:0,6707738:22,30199:359:343:18:2338746,397
375:5,972898:0,6233659:22,21875:357:344:12:2338746,414
376:6,148248:0,5846912:22,14167:354:347:3:2338746,439
377:5,730913:0,5831675:22,30808:355:355:354:2338746,449
378:5,293958:0,6000628:22,48792:359:2:346:2338746,482
379:4,836148:0,6359404:22,62082:359:7:339:2338746,499
380:4,425957:0,6691629:22,73456:359:11:332:2338746,515
381:4,065201:0,6918898:22,82794:359:14:324:2338746,532
382:3,753622:0,7020907:22,90474:360:17:317:2338746,549
383:3,761396:0,709514:22,90653:360:17:317:2338746,583
384:3,773854:0,7100281:22,90202:360:17:316:2338746,6
385:3,789063:0,7087239:22,89659:360:17:316:2338746,617
386:3,806546:0,7086047:22,89149:360:17:314:2338746,634
387:3,827624:0,7082384:22,88525:360:17:312:2338746,651
388:3,852259:0,7070093:22,8775:360:17:310:2338746,668
389:3,88047:0,7046637:22,86814:360:17:308:2338746,702
390:3,912237:0,7008689:22,85695:360:17:305:2338746,718
391:3,9475:0,6952031:22,84376:360:17:302:2338746,735
392:3,986133:0,6871702:22,82832:359:17:299:2338746,752
393:4,028183:0,6762729:22,81026:359:17:295:2338746,769
394:4,074124:0,6617815:22,78848:359:18:291:2338746,803
395:4,123975:0,6437158:22,76299:358:18:287:2338746,82
396:3,854912:0,6233658:22,81658:359:20:281:2338746,839
397:3,620435:0,6032348:22,86456:359:22:279:2338746,853
398:3,380974:0,5849105:22,91509:360:23:277:2338746,87
399:3,168418:0,5686211:22,96027:360:24:276:2338746,887
400:3,003256:0,5561773:22,99559:360:25:276:2338746,92
401:2,85935:0,5453624:23,02639:360:26:275:2338746,937
402:2,726004:0,5379232:23,05527:360:27:274:2338746,954
403:2,607422:0,5321003:23,08131:360:28:274:2338746,971
404:2,502195:0,5270292:23,10444:360:29:273:2338746,988
405:2,408788:0,5224698:23,12495:360:30:273:2338747,022
406:2,406317:0,5200329:23,12048:360:30:272:2338747,039
407:2,403396:0,5170475:23,11435:360:31:272:2338747,056
408:2,401018:0,5136122:23,10622:359:31:271:2338747,073
409:2,400729:0,5142165:23,1005:359:31:271:2338747,09
410:2,399873:0,5180686:23,09616:358:31:271:2338747,107
411:2,397689:0,5226434:23,09185:358:31:271:2338747,141
412:2,394661:0,527851:23,0871:357:31:271:2338747,157
413:2,391175:0,5337191:23,08162:356:31:271:2338747,174
414:2,387315:0,5402349:23,07531:356:31:271:2338747,191
415:2,382513:0,5473638:23,06828:355:31:271:2338747,207
416:2,377145:0,5553034:23,06037:354:31:271:2338747,241
417:2,371:0,5638263:23,05143:353:31:271:2338747,258
418:2,364122:0,5731338:23,04141:351:31:271:2338747,275
419:2,356544:0,5831074:23,03009:350:31:271:2338747,292
420:2,348435:0,5936099:23,01702:348:31:271:2338747,309
421:2,339448:0,6046531:23,00242:347:30:271:2338747,343
422:2,329645:0,6161737:22,98586:345:30:271:2338747,36
423:2,318684:0,628071:22,9675:343:30:271:2338747,38
424:2,299883:0,6194677:23,00916:344:28:271:2338747,393
425:2,282353:0,6098603:23,05267:346:26:271:2338747,41
426:2,265552:0,5982606:23,0977:348:24:271:2338747,427
427:2,250055:0,5869005:23,13874:349:22:271:2338747,46
428:2,235942:0,5762975:23,17569:351:20:271:2338747,477
429:2,223268:0,5666208:23,20824:352:19:271:2338747,494
430:2,219271:0,5586382:23,24108:353:17:271:2338747,51
431:2,216658:0,5516121:23,27029:354:15:271:2338747,527
432:2,214781:0,5524264:23,26834:354:15:271:2338747,56
433:2,211821:0,5535546:23,26544:354:15:271:2338747,577
434:2,208064:0,5551745:23,26163:354:14:271:2338747,594
435:2,203684:0,5573191:23,25686:353:14:271:2338747,611
436:2,198776:0,5599573:23,25115:353:14:271:2338747,628
437:2,193411:0,5631282:23,24448:353:13:271:2338747,662
438:2,187646:0,5668238:23,23683:352:13:271:2338747,679
439:2,18151:0,5710521:23,22816:352:12:271:2338747,695
440:2,175063:0,5758097:23,21842:351:12:271:2338747,713
441:2,168307:0,581075:23,20755:350:11:271:2338747,729
442:2,161322:0,5868643:23,19551:349:11:271:2338747,763
443:2,154114:0,5931175:23,18222:348:10:271:2338747,78
444:2,146691:0,5998384:23,16764:347:9:271:2338747,797
445:2,139088:0,6069906:23,15167:346:9:271:2338747,814
