Index:PostionX:PostionY:PostionZ:RotationAngle:PhotonTime
224:-2:0:12,07999:270:620699,36
225:-1,92:0:12,07999:270:620699,377
226:-1,84:0:12,07999:270:620699,394
227:-1,76:0:12,07999:270:620699,428
228:-1,68:0:12,07999:270:620699,445
229:-1,6:0:12,07999:270:620699,462
230:-1,52:0:12,07999:270:620699,478
231:-1,44:0:12,07999:270:620699,495
232:-1,36:0:12,07999:270:620699,512
233:-1,28:0:12,07999:270:620699,545
234:-1,2:0:12,07999:270:620699,562
235:-1,12:0:12,07999:270:620699,578
236:-1,04:0:12,07999:270:620699,595
237:-0,96:0:12,07999:270:620699,612
238:-0,88:0:12,07999:270:620699,646
239:-0,8:0:12,07999:270:620699,662
240:-0,72:0:12,07999:270:620699,68
241:-0,64:0:12,07999:270:620699,697
242:-0,5600001:0:12,07999:270:620699,714
243:-0,48:0:12,07999:270:620699,747
244:-0,4:0:12,07999:270:620699,764
245:-0,32:0:12,07999:270:620699,781
246:-0,24:0:12,07999:270:620699,797
247:-0,16:0:12,07999:270:620699,814
248:-0,07999999:0:12,07999:270:620699,847
249:1,490116E-08:0:12,07999:270:620699,864
250:0,08000002:0:12,07999:270:620699,881
251:0,08000001:0:12,15999:270:620699,898
252:0,08000001:0:12,23999:270:620699,915
253:0,08:0:12,31999:270:620699,932
254:0,07999999:0:12,39999:270:620699,965
255:0,07999998:0:12,47999:270:620699,982
256:0,07999998:0:12,55999:270:620699,998
257:0,07999997:0:12,63999:270:620700,015
258:0,07999996:0:12,71999:270:620700,032
259:0,07999995:0:12,79999:270:620700,065
260:0,07999995:0:12,87999:270:620700,083
261:0,07999994:0:12,95999:270:620700,099
262:0,07999993:0:13,03999:270:620700,116
263:0,07999992:0:13,11999:270:620700,133
264:0,07999992:0:13,19999:270:620700,167
265:0,07999991:0:13,27999:270:620700,184
266:0,0799999:0:13,35999:270:620700,201
267:0,07999989:0:13,43999:270:620700,218
268:0,07999989:0:13,51999:270:620700,234
269:0,07999988:0:13,59999:270:620700,268
270:0,07999987:0:13,67999:270:620700,284
271:0,07999986:0:13,75999:270:620700,301
272:0,07999986:0:13,83999:270:620700,318
273:0,07999985:0:13,91999:270:620700,335
274:0,07999984:0:13,99999:270:620700,352
275:0,07999983:0:14,07999:270:620700,385
276:0,07999983:0:14,15999:270:620700,402
277:0,07999982:0:14,23999:270:620700,419
278:0,07999981:0:14,31999:270:620700,436
279:0,0799998:0:14,39999:270:620700,453
280:0,0799998:0:14,47999:270:620700,486
281:0,07999979:0:14,55999:270:620700,503
282:0,07999978:0:14,63999:270:620700,52
283:0,07999977:0:14,71999:270:620700,537
284:0,07999977:0:14,79999:270:620700,554
285:0,07999976:0:14,87999:270:620700,587
286:0,07999975:0:14,95999:270:620700,604
287:0,07999974:0:15,03999:270:620700,621
288:0,07999974:0:15,11999:270:620700,637
289:0,07999973:0:15,19999:270:620700,654
290:0,07999972:0:15,27999:270:620700,687
291:0,07999972:0:15,35999:270:620700,704
292:0,07999971:0:15,43999:270:620700,721
293:0,0799997:0:15,51999:270:620700,738
294:0,07999969:0:15,59999:270:620700,755
295:0,07999969:0:15,67999:270:620700,772
296:0,07999968:0:15,75999:270:620700,806
297:0,07999967:0:15,83999:270:620700,823
298:0,07999966:0:15,91999:270:620700,84
299:0,07999966:0:15,99999:270:620700,856
300:0,07999965:0:16,07999:270:620700,874
301:-3,576279E-07:0:16,07999:45:620700,907
302:0,05656819:0:16,13656:45:620700,925
303:0,1131367:0:16,19312:45:620700,942
304:0,1697053:0:16,24969:45:620700,959
305:0,2262738:0:16,30626:45:620700,976
306:0,2828424:0:16,36283:45:620700,993
307:0,3394109:0:16,4194:45:620701,027
308:0,3959794:0:16,47597:45:620701,044
309:0,452548:0:16,53253:45:620701,061
310:0,5091165:0:16,5891:45:620701,077
311:0,5656851:0:16,64567:45:620701,094
312:0,6222537:0:16,70224:45:620701,128
313:0,6788222:0:16,75881:45:620701,144
314:0,7353908:0:16,81537:45:620701,161
315:0,7919593:0:16,87194:45:620701,178
316:0,8485279:0:16,92851:45:620701,195
317:0,9050965:0:16,98508:45:620701,229
318:0,961665:0:17,04165:45:620701,246
319:1,018234:0:17,09822:45:620701,262
320:1,074802:0:17,15478:45:620701,279
321:1,131371:0:17,21135:45:620701,296
322:1,187939:0:17,26792:45:620701,313
323:1,244508:0:17,32449:45:620701,346
324:1,301076:0:17,38106:45:620701,363
325:1,357645:0:17,43762:45:620701,38
326:1,414213:0:17,49419:45:620701,396
327:1,470782:0:17,55076:45:620701,413
328:1,52735:0:17,60733:45:620701,446
329:1,583919:0:17,6639:45:620701,463
330:1,640487:0:17,72046:45:620701,48
331:1,697056:0:17,77703:45:620701,497
332:1,753624:0:17,8336:45:620701,514
333:1,810193:0:17,89017:45:620701,547
334:1,866761:0:17,94674:45:620701,564
335:1,92333:0:18,00331:45:620701,581
336:1,979898:0:18,05987:45:620701,598
337:2,036467:0:18,11644:45:620701,614
338:2,093035:0:18,17301:45:620701,648
339:2,149604:0:18,22958:45:620701,665
340:2,206172:0:18,28615:45:620701,814
341:2,262741:0:18,34271:45:620701,825
342:2,31931:0:18,39928:45:620701,825
343:2,375878:0:18,45585:45:620701,825
344:2,432447:0:18,51242:45:620701,825
345:2,489016:0:18,56899:45:620701,825
346:2,545584:0:18,62556:45:620701,825
347:2,602153:0:18,68212:45:620701,825
348:2,658721:0:18,73869:45:620701,849
349:2,71529:0:18,79526:45:620701,866
350:2,771859:0:18,85183:45:620701,882
351:2,828427:0:18,9084:135:620701,899
352:2,884996:0:18,85183:135:620701,916
353:2,941565:0:18,79526:135:620701,933
354:2,998133:0:18,73869:135:620701,966
355:3,054702:0:18,68212:135:620701,983
356:3,11127:0:18,62556:135:620702
357:3,167839:0:18,56899:135:620702,017
358:3,224408:0:18,51242:135:620702,034
359:3,280976:0:18,45585:135:620702,067
360:3,337545:0:18,39928:135:620702,084
361:3,394114:0:18,34271:135:620702,101
362:3,450682:0:18,28615:135:620702,118
363:3,507251:0:18,22958:135:620702,135
364:3,563819:0:18,17301:135:620702,151
365:3,620388:0:18,11644:135:620702,185
366:3,676957:0:18,05987:135:620702,202
367:3,733525:0:18,00331:135:620702,218
368:3,790094:0:17,94674:135:620702,235
369:3,846663:0:17,89017:135:620702,252
370:3,903231:0:17,8336:135:620702,285
371:3,9598:0:17,77703:135:620702,302
372:4,016368:0:17,72046:135:620702,319
373:4,072937:0:17,6639:135:620702,336
374:4,129506:0:17,60733:135:620702,353
375:4,186074:0:17,55076:135:620702,386
376:4,242643:0:17,49419:135:620702,403
377:4,299212:0:17,43762:135:620702,42
378:4,35578:0:17,38106:135:620702,437
379:4,412349:0:17,32449:135:620702,454
380:4,468917:0:17,26792:135:620702,487
381:4,525486:0:17,21135:135:620702,504
382:4,582055:0:17,15478:135:620702,521
383:4,638623:0:17,09822:135:620702,537
384:4,695192:0:17,04165:135:620702,554
385:4,75176:0:16,98508:135:620702,587
386:4,808329:0:16,92851:135:620702,604
387:4,864898:0:16,87194:135:620702,621
388:4,921466:0:16,81537:135:620702,638
389:4,978035:0:16,75881:135:620702,655
390:5,034604:0:16,70224:135:620702,671
391:5,091172:0:16,64567:135:620702,705
392:5,147741:0:16,5891:135:620702,721
393:5,204309:0:16,53253:135:620702,738
394:5,260878:0:16,47597:135:620702,756
395:5,317447:0:16,4194:135:620702,773
396:5,374015:0:16,36283:135:620702,806
397:5,430584:0:16,30626:135:620702,823
398:5,487153:0:16,24969:135:620702,839
399:5,543721:0:16,19312:135:620702,97
400:5,60029:0:16,13656:135:620702,98
401:5,656858:0:16,07999:225:620702,98
402:5,60029:0:16,02342:225:620702,98
403:5,543721:0:15,96685:225:620702,98
404:5,487153:0:15,91028:225:620702,98
405:5,430584:0:15,85372:225:620702,98
406:5,374015:0:15,79715:225:620702,998
407:5,317447:0:15,74058:225:620703,015
408:5,260878:0:15,68401:225:620703,032
409:5,204309:0:15,62744:225:620703,065
410:5,147741:0:15,57088:225:620703,082
411:5,091172:0:15,51431:225:620703,099
412:5,034604:0:15,45774:225:620703,115
413:4,978035:0:15,40117:225:620703,132
414:4,921466:0:15,3446:225:620703,166
415:4,864898:0:15,28803:225:620703,183
416:4,808329:0:15,23147:225:620703,2
417:4,75176:0:15,1749:225:620703,217
418:4,695192:0:15,11833:225:620703,233
419:4,638623:0:15,06176:225:620703,267
420:4,582055:0:15,00519:225:620703,284
421:4,525486:0:14,94863:225:620703,3
422:4,468917:0:14,89206:225:620703,317
423:4,412349:0:14,83549:225:620703,334
424:4,35578:0:14,77892:225:620703,367
425:4,299212:0:14,72235:225:620703,384
426:4,242643:0:14,66578:225:620703,401
427:4,186074:0:14,60922:225:620703,418
428:4,129506:0:14,55265:225:620703,435
429:4,072937:0:14,49608:225:620703,452
430:4,016368:0:14,43951:225:620703,486
431:3,9598:0:14,38294:225:620703,503
432:3,903231:0:14,32638:225:620703,52
433:3,846663:0:14,26981:225:620703,537
434:3,790094:0:14,21324:225:620703,553
435:3,733525:0:14,15667:225:620703,587
436:3,676957:0:14,1001:225:620703,604
437:3,620388:0:14,04354:225:620703,621
438:3,563819:0:13,98697:225:620703,638
439:3,507251:0:13,9304:225:620703,654
440:3,450682:0:13,87383:225:620703,967
441:3,394114:0:13,81726:225:620703,977
442:3,337545:0:13,76069:225:620703,977
443:3,280976:0:13,70413:225:620703,977
444:3,224408:0:13,64756:225:620703,977
445:3,167839:0:13,59099:225:620703,977
446:3,11127:0:13,53442:225:620703,977
447:3,054702:0:13,47785:225:620703,977
448:2,998133:0:13,42129:225:620703,977
449:2,941565:0:13,36472:225:620703,977
450:2,884996:0:13,30815:225:620703,977
451:2,828427:0:13,25158:315:620703,977
452:2,771859:0:13,30815:315:620703,977
453:2,71529:0:13,36472:315:620703,977
454:2,658721:0:13,42129:315:620703,977
455:2,602153:0:13,47785:315:620703,977
456:2,545584:0:13,53442:315:620704,022
457:2,489016:0:13,59099:315:620704,022
458:2,432447:0:13,64756:315:620704,038
459:2,375878:0:13,70413:315:620704,055
460:2,31931:0:13,76069:315:620704,072
461:2,262741:0:13,81726:315:620704,106
462:2,206172:0:13,87383:315:620704,123
463:2,149604:0:13,9304:315:620704,139
464:2,093035:0:13,98697:315:620704,156
465:2,036467:0:14,04354:315:620704,173
466:1,979898:0:14,1001:315:620704,206
467:1,92333:0:14,15667:315:620704,223
468:1,866761:0:14,21324:315:620704,239
469:1,810193:0:14,26981:315:620704,256
470:1,753624:0:14,32638:315:620704,273
471:1,697056:0:14,38294:315:620704,307
472:1,640487:0:14,43951:315:620704,323
473:1,583919:0:14,49608:315:620704,341
474:1,52735:0:14,55265:315:620704,357
475:1,470782:0:14,60922:315:620704,374
476:1,414213:0:14,66578:315:620704,407
477:1,357645:0:14,72235:315:620704,424
478:1,301076:0:14,77892:315:620704,441
479:1,244508:0:14,83549:315:620704,458
480:1,187939:0:14,89206:315:620704,474
481:1,131371:0:14,94863:315:620704,527
482:1,074802:0:15,00519:315:620704,545
483:1,018234:0:15,06176:315:620704,545
484:0,961665:0:15,11833:315:620704,563
485:0,9050964:0:15,1749:315:620704,58
486:0,8485278:0:15,23147:315:620704,597
487:0,7919593:0:15,28803:315:620704,613
488:0,7353907:0:15,3446:315:620704,647
489:0,6788222:0:15,40117:315:620704,664
490:0,6222536:0:15,45774:315:620704,681
491:0,565685:0:15,51431:315:620704,698
492:0,5091165:0:15,57088:315:620704,714
493:0,4525479:0:15,62744:315:620704,748
494:0,3959794:0:15,68401:315:620704,764
495:0,3394109:0:15,74058:315:620704,782
496:0,2828423:0:15,79715:315:620704,799
497:0,2262738:0:15,85372:315:620704,816
498:0,1697052:0:15,91028:315:620704,832
499:0,1131367:0:15,96685:315:620704,867
500:0,05656815:0:16,02342:315:620704,884
501:-3,948808E-07:0:16,07999:90:620704,901
502:0,0799996:0:16,07999:90:620704,918
503:0,1599996:0:16,07999:90:620704,935
504:0,2399996:0:16,07999:90:620704,952
505:0,3199995:0:16,07999:90:620704,985
506:0,3999995:0:16,07999:90:620705,003
507:0,4799995:0:16,07999:90:620705,02
508:0,5599995:0:16,07999:90:620705,037
509:0,6399995:0:16,07999:90:620705,053
510:0,7199995:0:16,07999:90:620705,087
511:0,7999995:0:16,07999:90:620705,103
512:0,8799995:0:16,07999:90:620705,12
513:0,9599994:0:16,07999:90:620705,137
514:1,039999:0:16,07999:90:620705,154
515:1,12:0:16,07999:90:620705,188
516:1,2:0:16,07999:90:620705,204
517:1,28:0:16,07999:90:620705,221
518:1,36:0:16,07999:90:620705,238
519:1,44:0:16,07999:90:620705,254
520:1,52:0:16,07999:90:620705,271
521:1,6:0:16,07999:90:620705,386
522:1,68:0:16,07999:90:620705,396
523:1,76:0:16,07999:90:620705,396
524:1,84:0:16,07999:90:620705,396
525:1,92:0:16,07999:90:620705,396
526:2:0:16,07999:90:620705,396
527:2,08:0:16,07999:90:620705,413
528:2,16:0:16,07999:90:620705,446
529:2,24:0:16,07999:90:620705,463
530:2,32:0:16,07999:90:620705,48
531:2,4:0:16,07999:90:620705,497
532:2,48:0:16,07999:90:620705,514
533:2,559999:0:16,07999:90:620705,547
534:2,639999:0:16,07999:90:620705,564
535:2,719999:0:16,07999:90:620705,581
536:2,799999:0:16,07999:90:620705,598
537:2,879999:0:16,07999:90:620705,615
538:2,959999:0:16,07999:90:620705,632
539:3,039999:0:16,07999:90:620705,665
540:3,119999:0:16,07999:90:620705,682
541:3,199999:0:16,07999:90:620705,699
542:3,279999:0:16,07999:90:620705,716
543:3,359999:0:16,07999:90:620705,733
544:3,439999:0:16,07999:90:620705,767
545:3,519999:0:16,07999:90:620705,784
546:3,599998:0:16,07999:90:620705,801
547:3,679998:0:16,07999:90:620705,818
548:3,759998:0:16,07999:90:620705,836
549:3,839998:0:16,07999:90:620705,852
550:3,919998:0:16,07999:90:620705,886
551:3,919998:0:16,07999:90:620705,902
552:3,919998:0:16,07999:90:620705,919
553:3,919998:0:16,07999:90:620705,936
554:3,919998:0:16,07999:90:620705,953
555:3,919998:0:16,07999:90:620705,986
556:3,919998:0:16,07999:90:620706,003
557:3,919998:0:16,07999:90:620706,019
558:3,919998:0:16,07999:90:620706,037
559:3,919998:0:16,07999:90:620706,053
560:3,919998:0:16,07999:90:620706,087
561:3,919998:0:16,07999:90:620706,103
562:3,919998:0:16,07999:90:620706,121
563:3,919998:0:16,07999:90:620706,203
564:3,919998:0:16,07999:90:620706,212
565:3,919998:0:16,07999:90:620706,212
566:3,919998:0:16,07999:90:620706,212
567:3,919998:0:16,07999:90:620706,212
568:3,919998:0:16,07999:90:620706,246
569:3,919998:0:16,07999:90:620706,263
570:3,919998:0:16,07999:90:620706,279
571:3,919998:0:16,07999:90:620706,296
572:3,919998:0:16,07999:90:620706,313
573:3,919998:0:16,07999:90:620706,346
574:3,919998:0:16,07999:90:620706,363
575:3,919998:0:16,07999:90:620706,38
576:3,919998:0:16,07999:90:620706,397
577:3,919998:0:16,07999:90:620706,414
578:3,919998:0:16,07999:90:620706,448
579:3,919998:0:16,07999:90:620706,464
580:3,919998:0:16,07999:90:620706,481
581:3,919998:0:16,07999:90:620706,498
582:3,919998:0:16,07999:90:620706,515
583:3,919998:0:16,07999:90:620706,532
584:3,919998:0:16,07999:90:620706,565
585:3,919998:0:16,07999:90:620706,582
586:3,919998:0:16,07999:90:620706,598
587:3,919998:0:16,07999:90:620706,615
588:3,919998:0:16,07999:90:620706,632
589:3,919998:0:16,07999:90:620706,666
590:3,919998:0:16,07999:90:620706,682
591:3,919998:0:16,07999:90:620706,699
592:3,919998:0:16,07999:90:620706,716
593:3,919998:0:16,07999:90:620706,733
594:3,919998:0:16,07999:90:620706,766
595:3,919998:0:16,07999:90:620706,783
596:3,919998:0:16,07999:90:620706,8
597:3,919998:0:16,07999:90:620706,817
598:3,919998:0:16,07999:90:620706,834
599:3,919998:0:16,07999:90:620706,868
600:3,919998:0:16,07999:90:620706,884
601:3,919998:0:16,07999:90:620706,901
602:3,919998:0:16,07999:90:620706,918
603:3,919998:0:16,07999:90:620706,935
604:3,919998:0:16,07999:90:620707,053
605:3,919998:0:16,07999:90:620707,064
606:3,919998:0:16,07999:90:620707,064
607:3,919998:0:16,07999:90:620707,064
608:3,919998:0:16,07999:90:620707,064
609:3,919998:0:16,07999:90:620707,064
610:3,919998:0:16,07999:90:620707,082
611:3,919998:0:16,07999:90:620707,099
612:3,919998:0:16,07999:90:620707,116
613:3,919998:0:16,07999:90:620707,133
614:3,919998:0:16,07999:90:620707,167
615:3,919998:0:16,07999:90:620707,184
616:3,919998:0:16,07999:90:620707,201
617:3,919998:0:16,07999:90:620707,217
618:3,919998:0:16,07999:90:620707,234
619:3,919998:0:16,07999:90:620707,268
620:3,919998:0:16,07999:90:620707,285
621:3,919998:0:16,07999:90:620707,302
622:3,919998:0:16,07999:90:620707,319
623:3,919998:0:16,07999:90:620707,336
624:3,919998:0:16,07999:90:620707,353
625:3,919998:0:16,07999:90:620707,387
626:3,919998:0:16,07999:90:620707,404
627:3,919998:0:16,07999:90:620707,421
628:3,919998:0:16,07999:90:620707,438
629:3,919998:0:16,07999:90:620707,455
630:3,919998:0:16,07999:90:620707,472
631:3,919998:0:16,07999:90:620707,505
632:3,919998:0:16,07999:90:620707,522
633:3,919998:0:16,07999:90:620707,538
634:3,919998:0:16,07999:90:620707,555
635:3,919998:0:16,07999:90:620707,572
636:3,919998:0:16,07999:90:620707,606
637:3,919998:0:16,07999:90:620707,622
638:3,919998:0:16,07999:90:620707,639
639:3,919998:0:16,07999:90:620707,656
640:3,919998:0:16,07999:90:620707,673
641:3,919998:0:16,07999:90:620707,707
642:3,919998:0:16,07999:90:620707,723
643:3,919998:0:16,07999:90:620707,74
644:3,919998:0:16,07999:90:620707,757
645:3,919998:0:16,07999:90:620707,773
646:3,919998:0:16,07999:90:620707,807
647:3,919998:0:16,07999:90:620707,824
648:3,919998:0:16,07999:90:620707,841
649:3,919998:0:16,07999:90:620707,857
650:3,919998:0:16,07999:90:620707,874
651:3,919998:0:16,07999:90:620707,907
652:3,919998:0:16,07999:90:620707,924
653:3,919998:0:16,07999:90:620707,941
654:3,919998:0:16,07999:90:620707,957
655:3,919998:0:16,07999:90:620707,974
656:3,919998:0:16,07999:90:620708,008
657:3,919998:0:16,07999:90:620708,025
658:3,919998:0:16,07999:90:620708,042
659:3,919998:0:16,07999:90:620708,058
660:3,919998:0:16,07999:90:620708,075
661:3,919998:0:16,07999:90:620708,092
662:3,919998:0:16,07999:90:620708,125
663:3,919998:0:16,07999:90:620708,142
664:3,919998:0:16,07999:90:620708,159
665:3,919998:0:16,07999:90:620708,176
666:3,919998:0:16,07999:90:620708,193
667:3,919998:0:16,07999:90:620708,227
668:3,919998:0:16,07999:90:620708,243
669:3,919998:0:16,07999:90:620708,26
670:3,919998:0:16,07999:90:620708,277
671:3,919998:0:16,07999:90:620708,294
672:3,919998:0:16,07999:90:620708,327
673:3,919998:0:16,07999:90:620708,344
674:3,919998:0:16,07999:90:620708,361
675:3,919998:0:16,07999:90:620708,378
676:3,919998:0:16,07999:90:620708,395
677:3,919998:0:16,07999:90:620708,412
678:3,919998:0:16,07999:90:620708,445
679:3,919998:0:16,07999:90:620708,463
680:3,919998:0:16,07999:90:620708,48
681:3,919998:0:16,07999:90:620708,496
